,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
6724,,,,,,,,,,,,,,,,,,,-6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.07,,-4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728,,,,,,,,,,,,,,,,,,,-2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,5.59,,,,,,,,,,,,,,,-10.0,,,3.54,-3.11,,,,,,,,,,,,,,,,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.73,5.92,,,,,,,,,,,,,,,,,,,,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,-5.73,,-3.31,,,,,
6731,,,,,,,,,,,,,,,,,,,-6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6.18,,,,,,,,,,,,,,,,,,,,,,-5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,,6.73,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,,,,6.38,,,5.65,5.98,,,,,,,,,,,,,,6.18,,,3.21,,,-2.72,,,,,,,,,,5.89,,6.63,,,,7.52,,,,,,,,,,,,,,,,,9.19,,,,,,,,,,,,,,,,6.14,6.46,6.5,5.57,,,,,,,,,,,3.82,,,,,,,,6.1,,9.11,,,,,,,,,,,,,,-1.22,,,,,,,,,,-3.33,-2.36,-3.58,0.85,6.75,
6735,,,,,,,,,,,,,,,,,,,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736,,,,,,,,,,,,,,,,,,,-5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,,,,,,,,,,,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6738,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,,,,,,,,,,,,,,,,,0.0,,4.21,,0.0,,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,,,,2.41,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.24,,0.81,,,,,,,0.0,,,,,0.0,,,,,,0.0,,2.04,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,,,,,,,,,,,,,,,,,,,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,0.0,,0.0,,2.66,,,3.6,0.0,,,,,,,,,,,,,0.0,1.04,,,6.57,,,,,,,,,1.44,,,,3.84,,3.15,,,0.0,4.9,,,,,,2.54,,,,,,0.0,,,,2.54,3.43,,,0.0,,,,1.85,,,,,,,,3.11,3.03,2.22,2.83,,,,,,,,,,,,4.98,,4.82,,,,,,5.63,,-4.53,,,-5.59,,,,,,-2.13,,,,,,,2.01,,,,0.0,,,0.0,,2.38,0.0,-7.99,3.27,-2.83
6742,,,,,,,,,,,,,,,,,,,-2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,,,,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
6744,,,,,,,,,,,,,,,,,,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,,,,,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,-4.26,,,,,,,,,,,,,,,-3.83,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,2.61,,,,,,,-2.93,,,,,,,,,,,,4.63,1.7,,,,,,,,,,,6.44,,,,,,,,,,,,,,,,,,-1.33,,1.65
6746,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,,0.0,,,3.96,,,,,,,,,,,,,,,,,,6.79,,,,,,,,,,,,,,,3.36,,,,9.39,,,,,,,,,,,,,,,,,9.79,,,,,,,,,,,,,,,,4.13,0.0,,9.15,,,,,,,,,,,,,,,,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.44,-6.06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,-6.14,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,,,,,,,,,,,,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,,,,,,,,-9.07,,,,,-10.0,,1.83,,,0.0,-8.7,,,,,,,,,,-8.01,,,-2.07,,,-5.53,0.0,,-8.33,,,,,,,,,-1.06,,0.0,-7.11,,,3.66,,,,,,,-9.43,,1.75,,,,,,0.28,1.75,,,-1.79,,,,-1.59,,,,,,,,,,,,,0.0,,,,0.0,,,,-8.46,,,,,,,-2.56,-5.04,-10.0,-3.86,1.06,,0.0,-1.75,,,,,,1.59,-7.68,-10.0,,,1.26,,,,0.12,-2.68,,-4.39,,,-10.0,,-0.65,,,,,,,,,-3.09,,,,,-10.0,,-1.34,,-2.32,,,-9.51,,-10.0,-10.0
6751,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,,,,,,,,,,,,,,,,,,,-6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,,,,,,,,0.0,,,,,0.0,,,,,,-4.09,,,-10.0,,,,,,,,,,,,,-8.11,3.99,,,,,,,,,,,,,,4.6,,,,,-1.41,,,,,,,,,,,-7.03,,-10.0,,,,0.0,,,,,,,,,,,,,,,,,-7.1,,,,,,0.0,-8.69,,,,,,,,,-6.38,,-9.6,,,,,0.0,,,,,,,-8.1,,-10.0,,,,,,-10.0,,,,,-10.0,,,,,,,,,,,,,,,,,,,-10.0,,7.82,,,,,
6754,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,10.0,,,,,,,10.0,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,9.53,,10.0,,,,,,-10.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6755,,,,,,,,,,,,,,,,,,,-7.19,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,,5.72,,,,,,,,,,,,-5.04,,,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,,,,,,,,,,,,,,,,,,,-7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,,,,,,,,,,,,,,,,,,,-8.25,,,,,,,,,,,,,,,,-5.28,,,,,,,,,,,,,,,,,,-3.78,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,,,,,,,,,,,,,,,,,,,-9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,,,,,,,,,,,,,,,,,,,-4.63,,,,,,,,,,,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7.03,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,8.62,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5.85,,,-3.74,,,,,,,,,,,,,,,,,,,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,,,,,,,,,,,,,,,,,,,-5.02,,,,,,,,,,,,,,,,-10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,,,,,,,,,,,,,,,,,,,-5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,,,,,,,,,,,,,,,,,,,3.66,,,,,,,,,,,,,1.91,,,2.11,,,,,,,,,,,,,,,2.03,,,5.24,,,,,,,,,,,,,,,,,,,6.26,,,,,,,,,,,,,,,,,-2.11,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,-5.41,,,,,1.67,,,,,,-2.32,,,,,,,,,,,,,,,,,,-4.47,,
6767,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,5.06,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,6.03,0.0,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3.92,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,9.24,,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,,,,,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.06,,,,,,,,,-9.49,,,,,,,,,,,,,-3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89,,,,,,,,,,,,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,4.15,,,,,,,,,,,,,,3.98,,,,,,,,,,,,,,,,4.96,,,,,,-4.51,,,,,,,,,,,,,,,,3.37,,,,,,,,,,,,,,,,,-10.0,,,,,,,4.43,,,,,,,-5.93,,,,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,,
6774,,,,,,,,,,,,,,,,,,,6.67,,,,,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,-5.45,,,,,,,,,,,,,,,,,,-3.58,,,,,,,,,,,,,,,7.62,,-10.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86,,,
6775,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,,,,,,,,,,,,,,,,,,,-9.97,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,9.76,,,9.47,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,10.0,,,,,,,,,,,,,,,,,9.22,,,,,,,,,,,,,,,9.17,9.13,9.76,,9.36,,,,,,,,,9.59,,,,,,,,,9.68,,,10.0,,,,,,,,,,,,,,,,,,,,,,10.0,9.89,,,,9.65,,
6778,,,,,,,,,,,,,,,,,,,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,,,,,,,,,,,,,,,,,,,-5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,,,,,,,,,,,,,,,,,,,-2.94,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,,,,,,,,,,,,,,,,,,,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,,,,,,,,,,,,,,,,,,,-2.62,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,6.88,,,,,,,,,,,,11.48,,,,,,,,,0.0,,,,,,,,,,,,,18.9,,,,,7.12,,,,,,-13.12,,,,,,,,,,,,,-10.38,,,,,-20.0,-13.6,
6786,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6787,,,,,,,,,,,,,,,-6.26,,,-7.32,5.69,,,,0.0,,,,,,,,,,,,5.93,,,,,,,,,,,,,,,-4.55,,,,,,,,,,,,,,,,2.6399999999999997,,,,,,-6.75,,,,,,,,,,,,,,5.45,,-5.98,,,,,,,3.05,,,,,,,0.0,-7.24,3.5,6.76,,0.0,,,,,1.5,,,,,,,1.83,,-7.56,,,,,,3.07,,,,,,,,-4.96,2.44,,-5.33,,-3.46,,,,,,,,,,,,,,-9.15,,-4.72,1.91,
6788,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6790,,,,,,,,,,,,,,,,,,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6791,,,,,,,,,,,,,,,,,,,6.4,,2.61,,,,,,,5.47,,,,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,5.78,,,,,,7.27,,,,,,,,,,,,5.4,,,6.96,,,,,4.72,-5.09,6.34,-4.78,,,,,,,,5.53,,,6.15,,,,,,,-2.98,-5.03,2.8,,,,,,,,,,,-2.24,,,,,,,4.97,,,,5.65,,,-9.19,-5.47,5.96,-9.38,,,6.46
6792,,,,,,,,,,,,,,,,,,,-7.18,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,-6.65,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6793,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,2.46,,,,,,,,,,,,,,,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6794,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,10.0,,,7.81,,,,,,,,,,,,,,,6.13,,9.66,,,,6.89,10.0,,,,,,,,6.02,,,,,,8.21,8.82,,,7.19,,,,,,,,,,,,,,,,,10.0,,,,10.0,,,,,,,,,,,7.42,,8.33,,6.04,,,,,,,,,7.11,,,,,,,,,5.81,,,8.32,,,,,6.25,,,,,,,,,,,,,,7.37,,,,8.23,,,,,,2.29
6795,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
